18.538462,16.857143,17.769231,23.1,7998.89,1992.146,1535.8282,4470.9167,8692.9627,1948.3432,1849.7034,4894.9161,79.441061,-0.64091997,4.071368,11.829551,170.54564,158.704,169.0808,263.49747,1.7578125,0.87890625,0.87890625,0.87890625,0.23527508,0.25408126,0.31185394,0.26660302,16,15,15,28,14,15,14,11,67.930065,28.679447,26.29321,56.061102,91.606934,42.533078,36.992611,60.672188
18.692308,16.571429,17.357143,22.090909,7931.0973,1893.5169,1864.0529,4173.5261,7773.8922,1938.2993,1661.1494,4174.4435,70.273286,-4.773328,6.5984239,13.929328,153.68517,171.75435,161.62171,229.96209,1.7578125,0.87890625,0.87890625,0.87890625,0.24526601,0.32140562,0.33900312,0.31041454,19.5,22,15,28,14,15,15,12,63.818645,28.671071,24.834508,50.322647,85.354155,43.253772,35.769867,56.949497
18.307692,16.428571,16.5,20,7657.4403,1948.2635,1605.935,4103.2265,7597.095,2058.8589,1563.1348,3975.1013,69.960494,-3.863832,2.2340641,4.986968,153.37444,188.24736,161.62171,229.96209,1.7578125,0.87890625,0.87890625,0.87890625,0.23989162,0.36914122,0.30406778,0.25216375,19.5,20,15,17,14,15,15,12,59.831676,27.91329,22.764434,44.621972,81.702918,42.476746,34.491566,55.777465
18.538462,15.785714,15.0625,19.166667,6754.6424,2310.2306,1104.8722,3339.5397,6674.3521,1952.3369,1274.2973,3447.7179,62.50265,-12.873336,2.7406959,7.0989519,149.95571,188.24736,142.72373,220.98922,1.7578125,0.87890625,0.87890625,0.87890625,0.26470109,0.28301075,0.35791735,0.3057143,20.5,20,14,15,14,15,17,13,56.650296,26.848034,18.348811,39.249667,76.395628,42.519511,30.454458,51.195218
20,19.083333,15.714286,20,5863.1845,1560.1482,1156.988,3146.0503,5712.8629,1672.7206,1046.5425,2993.5998,59.978142,-7.4346721,2.575888,8.8569042,142.44069,174.40349,138.06027,217.55877,1.7578125,0.87890625,0.87890625,0.87890625,0.25115889,0.27130466,0.32157356,0.29563596,19,22,14,15,12,13,15,12,57.327908,29.446868,18.121094,39.115024,71.659885,38.576683,28.829014,48.89378
24.555556,19.727273,16.5,19.166667,5063.6171,1287.6038,1049.4549,2726.5535,5147.6885,1260.4846,1077.947,2809.2569,57.872959,-3.5036959,5.8110079,11.158112,142.44069,151.69661,138.06027,217.55877,1.7578125,0.87890625,0.87890625,0.87890625,0.24790049,0.2666061,0.31999723,0.30393946,27,20.5,15,15,10,12,15,13,66.33792,26.161978,19.209936,35.863288,67.538607,33.15458,29.105963,46.778201
24.2,19.5,17.153846,17.153846,4861.6901,1200.5489,1045.6376,2615.5028,5402.6988,1279.769,1163.7028,2959.227,59.526968,1.2269041,3.1069363,8.100008,133.6761,151.69661,137.16909,209.17187,1.7578125,0.87890625,0.87890625,0.87890625,0.24184856,0.26802565,0.37358111,0.34519914,28,17,15,15,11,13,14,14,68.331373,26.187135,20.741998,32.708279,70.590262,33.57325,30.229369,47.669016
21.545455,16.571429,18.076923,18.153846,6282.1251,1418.7873,1353.328,3510.0192,6549.1381,2357.9833,1167.6101,3023.5447,68.051914,-11.194736,-1.5748316,8.1000081,167.50882,217.3146,143.06555,209.17187,1.7578125,0.87890625,0.87890625,0.87890625,0.25899599,0.46911886,0.4488726,0.34712451,20.5,15,15,15.5,12,15,14,14,67.078182,25.312726,21.229375,33.377538,77.833333,38.187302,29.359774,45.96483
20.416667,15.533333,17.692308,19.25,9941.2785,5416.1943,1375.7533,3149.3326,7993.8361,3525.2849,1349.6314,3118.9198,65.327408,-5.24944,-5.0357999,2.62472,230.77409,309.81462,196.71971,239.47212,1.0742188,0.87890625,0.9765625,0.87890625,0.30939602,0.44677056,0.58797994,0.526339,21,13.5,15.5,18,13,16,14,13,66.367421,31.454691,19.60245,39.256224,81.26623,50.624503,27.699114,50.98211
18.307692,15.866667,16.846154,17.416667,17362.29,11850.612,1930.7531,3580.9001,15258.83,9970.4798,1710.3169,3578.0335,80.244331,-10.920056,-5.2555439,4.0713681,395.84177,606.09058,249.94659,301.92825,0.9765625,1.3671875,1.171875,0.87890625,0.36586686,0.60408513,0.57562102,0.53598818,17,13.5,17.5,17,14,16,14,13,79.852545,45.773814,18.732724,36.633921,109.04234,72.122606,27.799705,52.584576
