17.071429,18.923077,23.9,26.444444,9965.2884,1132.854,2936.0765,5896.3319,9319.9771,1130.924,2700.7252,5488.3279,92.154178,3.8760401,3.3266797,2.771216,155.17155,167.75012,197.40336,253.53574,1.953125,0.9765625,0.9765625,0.9765625,0.21542106,0.44049558,0.30537249,0.27351651,13,17.5,25,26,15,14,10,10,66.293133,22.540389,51.203151,73.736733,97.081995,29.778969,48.203803,69.709096
15.8,19.666667,23,26.375,9380.7132,869.34457,2778.1881,5733.1852,9952.6695,935.28908,3085.7143,5931.6662,97.664088,4.2972157,-0.34792788,-6.9524554,174.01175,126.58475,199.93041,271.10305,1.8554688,0.9765625,0.9765625,0.9765625,0.20047105,0.37752394,0.3126383,0.29038026,13,20,26,26,16,13,9,9,63.893207,21.46937,53.229639,77.360596,101.09685,27.291572,51.429603,73.32758
17.666667,18.384615,23.222222,26.625,10719.414,847.72303,3360.0966,6511.5117,9648.2103,784.17166,2919.0099,5945.0287,92.539379,2.874984,3.027584,-1.6480799,177.67534,123.55717,201.00472,299.49886,1.8554688,0.9765625,0.9765625,0.9765625,0.22270901,0.39690873,0.27890505,0.27913207,14,15,26,26,13,14,9,9,70.142807,18.637597,54.248299,78.813741,99.258689,25.344012,51.912248,74.003513
17.071429,19.181818,24,26.444444,8788.5614,756.2411,2575.089,5457.2131,10429.784,916.80881,3155.9815,6356.9932,99.300631,4.254488,11.213048,4.0835758,171.76196,140.95357,205.7048,299.49886,1.8554688,0.9765625,0.9765625,0.9765625,0.21123728,0.43240004,0.35214396,0.32288481,14,15.5,28,27,15,12,10,10,69.676231,20.817305,56.255114,79.313732,102.03632,27.131558,52.739169,74.98147
17.692308,20.333333,23.777778,26.777778,11445.427,1188.9391,3596.3136,6660.0962,9791.7094,946.92657,3099.0885,5745.6943,96.055347,7.2088241,5.9452962,1.6969124,162.0827,138.07248,207.26742,268.52717,1.8554688,0.9765625,0.9765625,0.9765625,0.19394134,0.38667423,0.32397848,0.30115533,14,25,25,27,14,13,10,10,71.58375,22.304763,49.246409,77.064797,101.15095,27.423889,51.777767,71.948462
16.2,18.538462,22.4,23.888889,9234.7192,932.31629,2962.9186,5339.3723,10809.173,1291.1375,3778.1373,5739.8979,90.673054,3.442656,-4.0957839,2.6247197,277.57687,191.0552,352.35949,314.94197,1.8554688,1.0742188,0.9765625,0.9765625,0.2687042,0.57823447,0.52558973,0.42450716,14,18.5,20,26.5,16,14,11,10,66.425589,24.668025,48.661558,62.799647,102.50863,33.266009,54.309774,65.720561
15.785714,15.733333,18.916667,22.8,11290.093,2160.3809,4167.9908,4961.5324,10823.094,3641.9915,3042.782,4138.3203,82.525035,5.786592,3.7234401,-2.7467998,276.14823,280.19801,352.35949,314.94197,1.6601563,0.9765625,0.9765625,0.9765625,0.30920402,0.57211897,0.58842897,0.49650272,14,16.5,20,22,15,16,13,11,63.988112,29.684692,35.730114,47.263631,101.33864,47.168472,47.220415,51.824156
18.384615,14.0625,17.416667,22.2,11995.419,6802.8746,1985.7094,3206.8143,11525.068,3621.4,3094.2596,4809.4086,86.988289,8.6249517,7.7703918,-2.7467998,276.14823,280.19801,329.71365,285.71603,1.7578125,1.0742188,1.0742188,0.87890625,0.30022126,0.58324155,0.5609608,0.4182403,20,14,17,25,14,17,13,11,75.949491,25.143993,34.458168,51.295742,103.2786,44.700431,49.461485,57.765475
22.363636,15.125,21.2,24.555556,10946.853,1078.0159,3056.6736,6812.1562,12145.517,3379.4204,2840.2866,5925.81,97.129683,12.397224,6.2993279,-12.684112,204.57897,271.9332,221.34324,319.43452,1.8554688,0.9765625,0.9765625,0.9765625,0.24821114,0.55631858,0.3954713,0.34612121,25.5,13,25,26.5,12,17,11,10,95.649965,25.513802,39.816345,67.065056,106.92577,42.171573,46.953237,68.278904
18.25,17.846154,27.375,27.375,11913.858,1175.3556,3158.5769,7579.961,11128.497,1179.4116,2855.0255,7094.0603,97.784523,2.3561442,-0.25636811,-5.719448,212.58125,170.43588,219.96374,372.34399,1.8554688,0.9765625,0.9765625,0.87890625,0.24596265,0.45869016,0.35789458,0.37230718,16,15,27,27,13,14,9,9,76.284193,21.319087,53.38269,86.844755,104.49889,29.8651,48.751315,79.310278
