15.8,22.6,16.333333,22.181818,12615.697,6345.4258,341.85485,5928.3936,10515.698,4963.6771,203.35383,5348.6668,87.553213,-2.081464,2.9055039,6.1223119,201.51126,296.91076,83.356223,305.07792,1.7578125,0.87890625,1.5625,0.87890625,0.23719827,0.23554771,0.63937827,0.26563471,15,27,15,22.5,16,11,16,12,64.254083,53.783598,8.223929,56.776783,101.66785,59.495131,12.587646,63.990226
16.266667,18.916667,16.266667,23.5,6609.7543,2618.206,144.84925,3846.6299,8896.622,4086.5839,238.07067,4571.9675,79.62009,-10.486672,1.7640559,13.056456,201.51126,296.91076,83.356223,284.2877,1.7578125,0.87890625,1.4648438,0.87890625,0.22839284,0.24928459,0.64802527,0.27547001,15,21,16,27,16,13,16,11,61.274893,38.781471,8.7606896,55.804859,94.172478,51.253046,13.464175,59.366871
15.066667,18.5,13.875,28.125,8214.9562,3861.4075,238.92458,4114.5904,8288.0549,3527.4902,277.98623,4482.5784,82.049708,-7.5506474,-0.23805598,18.202128,179.19835,258.18699,96.907101,275.37586,1.7578125,0.87890625,1.4648438,0.87890625,0.20893942,0.23741562,0.59167284,0.29717769,16.5,21,13,29,16,13,17,9,57.049484,40.528669,7.9481027,72.284934,94.661754,54.768472,14.320906,64.253275
16,21.727273,13.764706,27.875,9931.3984,4449.3337,396.67922,5085.4398,9038.1313,4520.5467,271.04567,4246.5389,87.192145,-13.282304,0.42727993,19.435136,175.44773,263.71721,96.907101,275.37586,1.7578125,0.87890625,1.2695313,0.87890625,0.19591671,0.25260402,0.58139279,0.3413202,15.5,25.5,15,29,16,12,18,9,62.093466,54.950502,7.7458656,69.075833,97.021041,63.227565,14.068346,61.95142
18.153846,24.555556,13.705882,27.5,9171.9298,4940.2489,158.02647,4073.6412,9196.5767,4541.854,262.53566,4392.187,81.841002,-14.423752,1.9593837,19.050584,177.29237,249.70243,96.907101,275.37586,1.8554688,0.87890625,1.3671875,0.87890625,0.21343031,0.31216953,0.61787399,0.39600615,16.5,28,15,27,14,9,18,9,70.048751,70.232691,7.340142,67.101329,96.46544,63.558996,13.388671,61.001209
18.461538,24.222222,16.857143,26.222222,7913.5092,4221.6171,195.95993,3495.9406,8254.768,4035.1043,235.93302,3983.7306,80.369513,-16.676128,1.794576,19.252016,163.63872,249.70243,89.472431,244.00129,1.8554688,0.87890625,1.171875,0.9765625,0.19949942,0.31629091,0.57862106,0.39731788,17,27,17,27,14,9,15,10,65.538698,65.565095,8.391472,63.282961,88.75032,60.151464,12.44498,60.333331
14.8125,22,20.636364,27.375,7210.0128,3150.8374,327.55393,3731.5847,6275.8413,3139.3605,233.42364,2903.0572,71.061165,-11.359544,1.049888,17.005744,154.68271,223.16223,89.472431,228.99766,1.8554688,0.87890625,1.171875,0.87890625,0.21685598,0.36485065,0.50590827,0.36891669,16,25,19,28,17,11,12,9,47.000866,44.183601,10.556066,56.07377,79.326355,50.208638,12.788186,51.208923
14.8125,19.75,19.25,25.111111,4525.3908,2502.1737,171.1035,1852.0545,5193.6351,2291.6581,260.03115,2641.9459,62.12345,-7.0257037,-0.3967599,12.60476,154.68271,205.717,89.472431,228.99766,1.8554688,0.87890625,1.171875,0.87890625,0.21838803,0.37521492,0.50545142,0.40703601,15,22,19,27,17,13,13,10,42.654105,34.324489,10.662393,44.603388,71.990051,43.44872,13.847263,44.406028
16.2,21,19.166667,20.545455,5349.1902,2182.7843,429.30817,2737.0666,8569.9151,4969.2186,651.84899,2948.8475,62.866949,-9.4367839,-0.29299195,8.7165121,283.8472,353.56809,169.34937,244.44078,1.8554688,0.87890625,0.9765625,0.9765625,0.3015378,0.53863809,0.61122769,0.53537996,15.5,22,19,18.5,16,11,13,12,57.569138,44.848074,16.406661,41.452312,88.841262,48.536877,21.399993,50.43976
17.428571,18.153846,20.363636,19.5,15227.995,9892.6925,1152.5528,4182.709,9571.3401,5265.8203,702.5613,3602.9585,73.734968,-12.281248,1.3245678,9.8884804,283.8472,399.62887,169.34937,251.26505,1.8554688,0.87890625,0.9765625,0.9765625,0.28984868,0.55465936,0.59661856,0.53340612,17,19,19,18,15,14,12,13,68.359714,39.400116,19.891636,43.001232,98.056967,54.258635,24.420535,55.129785
